review,sentiment
nemesis_3_is_the_worst_movie_what_i_have_ever_seen ! ! ! _i_think_that_nemesis_3_was_only_30_minutes_long._and_that_movie_was_so_boo-oo-ring._when_that_movie_ends_and_i_saw_word : _nemesis_4 ... _i_thought_i_will ... not_watch_that_movie_never_again .,0
"this_show_is_totally_worth_watching._it_has_the_best_cast_of_talent_i_have_seen_in_a_very_long_time._the_premise_of_the_show_is_unique_and_fresh_ ( _i_guess_the_executives_at_abc_are_not_used_too_that , _as_it_was_not_another_reality_show ) ._however_this_show_was_believable_with_likable_characters_and_marvelous_story_lines._i_am_probably_not_in_the_age_group_they_expect_to_like_the_show , _as_i_am_in_my_forty 's , _but_a_lot_of_my_friends_also_loved_it_ ( late_30's_-_mid_40 's ) _and_are_dying_for_quality_shows_with_talented_cast_members._i_do_not_think_this_show_was_given_enough_time_to_gain_an_audience._i_believe_that_given_more_time_this_show_would_have_done_very_well._once_again_abc_is_not_giving_a_show_with_real_potential_a_real_chance._with_so_many_shows_given_chance_after_chance_and_not_nearly_worth_it ! _they_need_to_give_quality_shows_a_real_chance_and_the_time_to_really_click_and_gain_an_audience._i_really_loved_the_characters_and_looked_forward_to_watching_each_episode._i_have_been_watching_the_episodes_on_abc_videos_and_the_show_keeps_getting_better_and_better._although_i_think_they_owe_us_one_more_episode_ ( number_13 ? ) ._we_want_to_watch_what_we_can ! _bombard_abc_with_emails_and_letters_and_see_if_its_possible_to_save_this_show_from_extinction._it_certainly_worked_for_jerico._some_things_are_just_worth_saving_and_this_show_is_definitely_one_of_them._sign_the_online_petition_to_abc_at : _http : //www.petitiononline.com/gh1215/petition.html",1
"this_one_is_a_bit_more_stylish_than_the_average_erotic_thriller_and_peta_wilson_is_a_very_sexy_presence_but_it_plays_like_they_lost_a_few_pages_of_script_somewhere._subplots_come_in_and_out_of_nowhere , _the_connections_between_some_of_the_characters_are_murky_and_the_killer's_motivation_is_unclear_to_say_the_least._maybe_they_could_get_away_with_this_in_a_porn_version , _but_here_some_more_clarification_is_needed .",0
"i_rented_this_thinking_it_would_be_pretty_good_just_by_the_cover_of_the_movie_case._judge_and_jury_started_out_pretty_good_killer_chasing_the_man_who_killed_his_wife_on_a_bike_with_a_cool_gun , _but_this_movie_got_progressively_stupider_as_it_went_on._david_keith_is_awesome_actor_especially_when_he_plays_a_role_like_this_too_bad_the_movie_was_a_piece_of_crap_it_really_wasted_his_talent._judge_and_jury_was_well_plain_dumb_i_gave_it_a_3_should_have_gave_it_a_2 , _i_gave_it_an_extra_star_just_because_david_keith's_gun_was_cool .",0
"i_found_this_movie_really_hard_to_sit_through , _my_attention_kept_wandering_off_the_tv._as_far_as_romantic_movies_go .. this_one_is_the_worst_i've_seen._don't_bother_with_it .",0
"i_received_a_copy_of_this_film_from_a_friend_for_my_21st_birthday , _which_he_had_obviously_picked_up_for_99p_from_a_bargain_video_bin. < br_/ > < br_/ > never_have_i_been_so_frustrated_when_watching_a_film_-_it_was_tedious , _adam_west_was_wasted_ ( literally ) _and , _in_retrospect , _i_cannot_recall_a_single_thing_about_it._my_lack_of_enjoyment_grew_to_such_an_extent_that_the_second_the_credits_rolled_we_smashed_up_the_cassette_and_hung_the_tape_around_the_living_room._just_for_good_measure , _we_set_fire_to_the_cover .",0
suffice_it_to_say_that_this_substandard_b_has_nothing_to_save_it_-_not_an_interesting_plot_or_even_one_tolerably_decent_actor._josh_leonard_of_blair_witch_fame_does_little_to_help_matters._do_yourself_a_favor_and_leave_this_one_on_the_shelf_at_your_local_video_store .,0
"ugh._this_is_a_terrible_film , _full_of_disastrous_comic_relief , _no_scares , _and_scary_leaps_in_story_and_plotline._the_only_creepy_thing_here_is_the_leading_lady's_hats._lugosi_was_on_his_downhill_slide_and_it_shows._i_give_this_a_1 , _and_this_ain't_no_fun .",0
"i_rented_the_film_ ( i_don't_think_it_got_a_theatrical_release_here ) _out_expecting_the_worse._the_previews_made_the_film_look_awful._i_was_in_fact_very_surprised , _it_was_well_worth_watching ; _it_was_loosely_scripted , _almost_like_an_ensemble_piece_of_film._it_had_some_very_funny_moments_in_it_and_although_flawed_is_an_effective_satire_on_the_show_and_the_people_on_the_show_without_being_too_scathing._it_is_flawed , _mainly_by_the_awful_soundtrack_of_bludgeoning_'comedy'_effects_but_on_the_whole_it_comes_across_as_honest_and_generally_true_to_form_of_the_show_in_an_altmanesque_or_larry_sanders_way. < br_/ > < br_/ > at_the_moment_it_is_the_fashion_to_be_critical_of_jerry_springer , _he_is_also_an_easy_target._springer_could_have_made_citizen_kane_and_it_would_be_proclaimed_'the_worst_film_ever_made'._i_recommend_this_film_for_anybody_interested_in_the_show._a_flawed_but_innovative_and_interesting_piece_of_film .",1
"`` what's_his_name ? '' _ '' loudon. '' _ '' loudon_what ? '' _ '' clear. '' < br_/ > < br_/ > that_gag_still_gets_me , _twenty_one_years_after_the_film_was_released. < br_/ > < br_/ > i_loved_the_film_back_then_and_i_love_it_today._i_must_have_watched_this_a_hundred_times_back_in_the_day , _and_when_i_bought_the_dvd_recently_i_could_still_remember_some_of_the_dialogue. < br_/ > < br_/ > madonna_plays_nikki_finn , _a_young_woman_jailed_for_a_crime_she_didn't_commit._when_she_gets_out_she_decides_to_seek_revenge. < br_/ > < br_/ > griffin_dunne_ ( whatever_happened_to_him ? ) , _plays_an_attorney_for_his_fiancée's_father_ ( john_mcmartin ) ._the_future_father-in-law_asks_loudon_to_take_nikki_from_prison_to_the_bus_station_and_to_make_sure_she_gets_on_the_bus , _as_part_of_a_supposed_new_public_relations_programme._a_seemingly_easy_task , _but_there_are_complications_aplenty , _some_funny_dialogue , _and_some_admittedly_stupid-but-funny_scenes_along_the_way. < br_/ > < br_/ > madonna_has_a_stupid_voice_in_this_film , _which_until_i_was_able_to_watch_with_subtitles_made_one_or_two_lines_of_dialogue_incomprehensible_for_me_ ( hence_only_8/ ) , _but_on_the_other_hand_i_can't_imagine_her_doing_it_in_her_normal_voice. < br_/ > < br_/ > this_film_shows_madonna's_comic_side_ ( too_lacking_these_days , _perhaps ) , _and_she_genuinely_is_funny_in_the_role._dunne_makes_a_great_foil , _while_haviland_morris_is_perfect_as_the_uppity_fiancée. < br_/ > < br_/ > yes , _it's_predictable , _yes , _the_jokes_could_be_better , _but_i_think_this_is_a_great_film_and_will_happily_sit_down_and_watch_it_100_times_more .",1
the_poet_carne_disappears_ ( didn´t_he_disappeared_with_prévert ? ) _and_is_followed_by_the_judge_carne._the_director_wants_to_give_his_own_vision_of_a_youth_that_he_doesn´t_understand_and_he_doesn´t_want_to._it´s_a_long_way_from_the_wonderful_ '' les_enfants_du_paradis '' ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,0
"this_movie_should_have_easily_qualified_as_a_film < br_/ > < br_/ > that_best_promotes_human_understanding_among_people. < br_/ > < br_/ > it_may_be_rather_annoying_to_even_try_to_comprehend_that_a_young_jewish_southern_girl_could_would_give_shelter_to_an_escaped_german_prisoner_of_war. < br_/ > < br_/ > kristy_mcnichol_depicts_an_amazing_portrait_of_the_unhappy , _young_girl_thirsting_for_acceptance_and_love._michael_constantine_gave_a_remarkable_performance_as_her_difficult_father_and_esther_rolle , _as_the_maid , _ruth , _gave_a_superb_emmy-winning_performance_as_an_understanding_maid_caught_up_with_these_events. < br_/ > < br_/ > bruce_davison_portrays_the_german_who_is_supposedly_not_guilty_of_nazi_atrocities._this_is_how_his_role_appears._he_has_escaped , _but_he_joined_the_german_army_and_he_might_have_been_a_member_of_the_hitler_youth_movement. < br_/ > < br_/ > the_action_takes_place_in_1944_georgia , _in_a_rural_area._the_townspeople_are_filled_with_prejudice._even_the_fbi_inspector_acts_as_if_he_would_like_to_get_something_on_the_jews._notice_the_opposite_interpretation_that_as_mcnichol_is_in_bed , _davison_is_hunted_down_and_ultimately_shot._it_is_interesting_to_see_that_society_views_mcnichol_as_a_traitor_for_harboring_an_escaped_prisoner_of_war._the_film_also_deals_with_an_extremely_complex_relationship_that_exists_between_father_and_daughter._constantine's_outburst_at_his_daughter_at_the_end_is_some_acting._as_the_mother , _barbara_barrie , _is_given_little_to_do._it_was_annoying_that_she_is_stereotyped_as_the_typical_jewish_mother_with_that_loud_shade_of_lipstick_on_her_lips. < br_/ > < br_/ > memorably_done_and_well_worth_viewing .",1
"this_will_not_likely_be_voted_best_comedy_of_the_year , _a_few_too_many_coincidences_and_plot_holes._however_we_are_talking_about_a_movie_where_a_hit-man_and_a_white_bread_salesman_become_buddies_so_a_few_vagaries_shouldn't_come_as_too_much_of_a_surprise._brosnan_is_excellent_in_this_role , _gone_is_the_wooden_james_bond_ ( a_role_he_was_wasted_in ) ._if_he_can_maintain_this_kind_of_quality_i_hope_he_continues_to_make_comedies._greg_kinnear_is_also_excellent_as_brosnan's_straight_man._i've_read_a_few_negative_comments_in_here_about_hope_davis_but_i_thought_she_was_quite_good_as_a_mousy_housewife_with_a_dark_side_buried_deep_within._there_are_lots_of_good_chuckles_as_brosnan_sleazes_his_way_through_and_a_few_scenes_where_i_nearly_died_laughing._my_father_ ( a_consultant ) _nearly_lost_it_when_julian_describes_himself_as_a_ '' facilitator '' ._much_like_ '' grosse_pointe_blank '' , _another_hit-man_comedy , _the_humour_can_be_very_dark._if_you_are_in_to_that_be_prepared_to_enjoy_yourself .",1
"i_gave_this_a_10_out_of_10_points._i_love_it_so_much._i_am_a_child_of_the_80s_and_totally_into_heavy_metal_for_many_years._those_are_the_reasons_i_like_this_movie_so_much._its_so_cool_to_see_those_posters_in_the_bedroom_of_that_boy_ ( judas_priest , _lizzy_borden , _raven , _twisted_sister ... ) and_his_vinyl_collection ( unveiling_the_wicked_by_exciter , _rise_of_the_mutants_by_shock_metal_master_impaler_and_killing_is_my_business_by_megadeth ) ._also_the_soundtrack_by_fastway_is_totally_incredible_and_fits_very_well_with_the_plot._if_you_are_into_metal , _then_trick_or_treat_is_your_friend._don't_buy_or_watch_this_movie_for_ozzy_or_gene_simmons_because_they_are_in_the_movie_for_seconds , _watch_it_because_the_soundtrack_and_the_story_that_will_take_you_back_to_the_glory_80s._you_will_not_be_the_same_person_after .",1
"sixth_ ( and_last ) _movie_in_the_boxset._well , _looks_like_i've_saved_the_best_one_for_last._ghoulies_iv._i_originally_did_a_review_for_this_back_in_like_february , _but_i_decided_to_do_a_new_one._the_ghoulies_series_is_pretty_awesome._i_know_there_are_some_people_who_don't_like_them , _and_that's_fine._this_happens_to_be_my_favorite_one_in_the_series._yeah , _i_know_the_actual_ghoulies_don't_appear_and_are_replaced_by_2_guys_in_costumes , _one_of_them_being_tony_cox_from_bad_santa._now , _onto_the_movie. < br_/ > < br_/ > the_movie_centers_around_jonathan_graves , _the_main_character_from_the_first_movie , _being_played_once_again , _by_peter_liapis , _who_is_now_a_cop_for_the_lapd_and_has_put_his_past_of_the_occult_behind_him._during_the_first_part_of_the_movie , _we_encounter_alexandra_ ( played_by_the_very_hot_stacie_randall ) _communicating_with_a_demon_from_beyond_named_faust , _who_is_the_dark_side_of_jonathan._faust_asks_alexandra_for_a_red_jewel_and_something_goes_awry , _therefore , _unleashing_the_ghoulies_from_the_beyond. < br_/ > < br_/ > i_think_jim_wynorski_did_a_good_job_with_the_directing._and_the_music_by_chuck_cirino_is_funny_as_well._ ( spoiler_ahead ) _at_the_end_of_this_movie , _the_ghoulies_say_that_there_will_be_a_ghoulies_iv , _part_2 , _or_ghoulies_v._i_still_hope_that_sequel_gets_made_and_i_especially_hope_jim_wynorski_returns_to_direct._i_agree_with_gimbotheghoulies_on_that .",1
"excellent_endearing_film_with_peter_falk_and_paul_reiser_joining_forces_as_father_and_dad. < br_/ > < br_/ > dad_shows_up_one_evening_to_state_that_after_over_40_years_of_marriage , _mom_ ( olympia_dukakis ) _has_left_him. < br_/ > < br_/ > the_rest_of_the_film_depicts_the_father_and_son_on_a_day_trip_to_get_dad's_thoughts_off_what_has_occurred._with_them_away , _the_daughters_can_play_detectives. < br_/ > < br_/ > the_story_shows_the_adventures_of_father_and_son_in_their_discussion_of_life , _what_should_have_been , _why_mom_was_complaining_about_dad_as_they_discuss_their_philosophies_of_life. < br_/ > < br_/ > we_see_an_unexpected_fishing_trip_and_pool_playing_which_leads_to_a_near_brawl._both_men_seem_to_break_out_of_their_daily_lives. < br_/ > < br_/ > the_end_is_a_downer_as_we_learn_why_mom_suddenly_left._it_becomes_a_story_of_courage_and_the_human_spirit_in_the_face_of_adversity._it's_never_too_late_to_change .",1
"this_is_a_thoroughly_diabolical_tale_of_just_how_bad_things_can_go_wrong._a_simple_robbery._pick_up_some_serious_change._get_our_finances_together_and_everything_will_be_hunky-dory._butmom_and_pop's_jewelry_store ? _no_problem._insurance_pays_for_it_all._no_guns._nobody_gets_hurt._easy_money. < br_/ > < br_/ > older , _more_successful_ ( it_would_appear ) _brother_andy_ ( philip_seymour_hoffman ) _has_a_few_minor_problems._heroin_addiction , _cocaine_habituation._a_wife_ ( marisa_tomei ) _that well , _he_can't_seem_to_perform_for._his_flat_belly_days_long_gone._younger , _sweet , _slightly_dim-witted_younger_brother , _hank_ ( ethan_hawke ) _with_a_few_dinero_problems_of_his_own._behind_in_child_support_payments_for_his_daughter , _in_debt_to_friends_and_relatives , _not_exactly_wowing_them_in_the_work_of_work , _etc. < br_/ > < br_/ > sydney_lumet , _in_this_performance_at_the_age_of_82_ ( ! ) , _directs_and_gets_it_99.99_percent_right , _which_is_hard_to_do_in_a_thriller._i_have_seen_more_thrillers_than_i_can_remember_and_most_of_the_time_the_director_gets_the_movie_printed_and_lives_with_the_plot_holes , _the_improbabilities , _the_cheesy_scenes , _and_the_hurry-up_ending._here_lumet_makes_a_thriller_like_it's_a_work_of_art._every_detail_is_perfect._the_acting_is_superb._the_plot_has_no_holes._the_story_rings_true_and_clear_and_represents_a_tale_about_human_frailty_that_would_honor_the_greatest_filmmakers_and_even_the_bard_himself. < br_/ > < br_/ > hoffman_of_course_is_excellent._when_you_don't_have_marquee , _leading_man_presence , _you_have_to_get_by_on_talent , _workmanship_and_pure_concentration._ethan_hawke , _who_is_no_stranger_to_the_sweet , _little_guy_role , _adds_a_layer_of_desperation_and_all_too_human_incompetence_to_the_part_so_that_we_don't_know_whether_to_pity_him_or_trash_him._albert_finney_plays_the_father_of_the_wayward_sons_with_a_kind_of_steely_intensity_that_belies_his_age._and_marisa_tomei , _who_has_magical_qualities_of_sexiness_to_go_along_with_her_unique_creativity , _manages_to_be_both_vulnerable_and_hard_as_nails_as_andy's_two_timing_wife._ ( but_who_could_blame_her ? ) _it's_almost_a_movie_reviewer's_sacrilege_to_give_a_commercial_thriller_five_or_ten_stars , _but_if_you_study_this_film , _as_all_aspiring_film_makers_would_be_well_advised_to_do , _you_will_notice_the_kind_of_excessive_ ( according_to_most_hollywood_producers ) _attention_to_detail_that_makes_for_real_art -- the_sort_of_thing_that_only_great_artists_can_do , _and_indeed_cannot_help_but_do._ ( by_the_way , _i_think_there_were_twenty_producers_on_this_filmwell , _maybe_a_dozen ; _check_the_credits. ) _all_i_can_say_in_summation_is , _way_to_go_sydney_lumet , _author_of_a_slew_of_excellent_films , _and_to_show_such_fidelity_to_your_craft_and_your_art_at_such_an_advanced_agekudos._may_we_all_do_half_so_well. < br_/ > < br_/ > okay , _the_00.01_percent._it_was_unlikely_that_the_father_ ( albert_finney ) _could_have_followed_the_cabs_that_andy_took_around_new_york_without_somehow_losing_the_tail._this_is_minor , _and_i_wish_all_thrillers_could_have_so_small_a_blip._also_one_wonders_why_lumet_decided_not_to_tell_us_about_the_fate_of_hank_at_the_end._we_can_guess_and_guess._perhaps_his_fate_fell_onto_the_cutting_room_floor._perhaps_lumet_was_not_satisfied_with_what_was_filmed_and_time_ran_out , _and_he_just_said , _ '' leave_it_like_that._it_really_doesn't_matter . `` _and_i_think_it_doesn't._what_happens_to_hank_is_not_going_to_be_good._he_isn't_the_kind_of_guy_who_manages_to_run_off_to_mexico_and_is_able_to_start_a_new_life._he_is_the_kind_of_guy_who_gets_a_ '' light '' _sentence_of_10_to_20_and_serves_it_and_comes_out_a_kind_of_shrunken_human_being_who_knows_he_wasn't_really_a_man_when_he_should_have_been. < br_/ > < br_/ > see_this_for_sidney_lumet , _one_of_hollywood's_best , _director_of_the_pawnbroker_ ( ) , _the_group_ ( ) , _serpico_ ( ) , _dog_day_afternoon_ ( ) , _network_ ( ) , _and_many_more .",1
"over_the_many_years , _there_are_some_films_that_just_slip_by_ & _hardly_anyone_views._ < br_/ > < br_/ > choose_conner_is_one_of_those_films. < br_/ > < br_/ > this_small_gem_played_at_some_festivals_ & _had_a_short_2_week_run_in_a_small_theatre_in_west_hollywood_making_all_of_about_ $ _5500. < br_/ > < br_/ > it_is_now_on_dvd_i_do_hope_many_more_will_now_see_this , . < br_/ > < br_/ > it_is_a_strange_drama_of_a_shrewd_youngish_politician , _who_influences_a_very_bright_15_year_old_lad.this_politico_also_has_a_handsome_nephew_ ( about_17_years_old ) _who_befriends_the_15_year_old_lad. < br_/ > < br_/ > the_above_paragraph_is_slightly_vague_as_to_what_occurs , _so_is_the_film , _ & _that_is_what_i_appreciated , _we_do_not_get_all_the_facts , much_is_left_to_our_own_thinking._you_will_hear_dialog_that_makes_this_logical .. < br_/ > < br_/ > steven_weber_ ( wing ) _is_our_politician , his_role_is_slightly_vague , this_is_another_point_for_the_audience_to_ponder < br_/ > < br_/ > alex_d.linz_is_our_15_year_old , _he_was_about_17_when_they_made_this_movie , _but_easily_can_pass_for_younger._he_has_been_in_films_ & _tv_since_he_was_a_young_child , _he_is_a_very_good_actor_ & _is_quite_convincing. < br_/ > < br_/ > escher_holloway_is_the_older_teen , _this_role_is_his_first_major_part_ & _he_too_is_excellent. < br_/ > < br_/ > now_i_am_saving_the_best_for_last , _the_writer/director , < br_/ > < br_/ > luke_eberl_is_not_yet_23_years_old._for_a_first_effort_a_big_thumbs_up._i_do_hope_he_as_well_as_our_2_lads_have_a_long_career. < br_/ > < br_/ > rating : _ * * * _ ( out_of_4 ) _86_points ( out_of_100 ) _imdb_8_ ( out_of_10 )",1
"it_sounds_as_if_it_should_be_a_biography_of_claude_monet_but_it's_actually_a_highly_focused_story_of_relationships_between_three_adolescent_girls_on_a_french_synchronized_swimming_team._there_are_no_parents_or_teachers_to_speak_of , _no_school , _and_boys_are_represented_by_one_peripheral_figure , _the_hunky_francois_who_enters_the_story_determined_from_time_to_time_and_always_leaves_confused. < br_/ > < br_/ > pauline_aquart_is_the_youngest_of_the_three , _only_aspiring_to_join_the_team_she_so_much_admires._she's_kind_of_odd_looking._she's_not_yet_out_of_her_adolescent_growth_spurt_and_has_long , _bony_limbs , _big_feet , _and_no_derriere_to_speak_of._she's_prognathous_and_sports_these_plump_pursed_lips._after_a_while_her_appearance_grows_on_you_and_from_certain_angles_she_can_come_to_appear_enthralling. < br_/ > < br_/ > adele_haenel_is_older_ -- _more , _well , _more_developed_physically._what_a_glamorous_figure_she_cuts_in_her_swim_suit , _sauntering_around , _teasing_the_boys , _swishing_her_long_blond_hair._but_she's_not_what_she_seems._or_is_she ? _i_couldn't_quite_figure_it_out._the_french_are_long_on_paradoxes_and_short_on_consistency._no_wonder_francois_is_always_sniffing_after_her. < br_/ > < br_/ > there's_not_so_much_ambiguity_in_louse_blachere's_character._she's_on_the_team_too_but_she's_dumpy_and_plain , _and_sensitive_about_it , _and_has_an_intense_crush_on_francois._blachere_is_a_good_actress_and_adds_to_the_ungainliness_of_the_character_through_her_performance. < br_/ > < br_/ > the_movie_deals_with_the_relationships_between_these_three , _meaning_intrigues , _deceptions , _hidden_feelings , _and_all_the_rest_of_what_we_associate_with_young_girls_who_spend_much_time_with_one_another._this_is_of_course_a_tricky_topic._it_becomes_trickier_during_the_gradual_development_of_a_homoerotic_relationship_between_pauline_and_adele._not_that_you_should_expect_this_to_be_a_soft_porn_movie._the_only_nudity_we_see_is_considerably_less_than_a_turn_on , _and_what_little_sex_there_is_under_the_covers , _sometimes_literally. < br_/ > < br_/ > i_don't_think_i_want_to_get_into_the_plot_or_into_its_analysis_too_much , _partly_because_it's_suggestive_rather_than_expressed_through_action , _partly_because_it's_complex , _and_partly_because_i'm_not_sure_i_got_it_all. < br_/ > < br_/ > let_me_give_an_example._okay._adele_is_the_girl_the_others_envy._she's_also_quite_distant_and_self_satisfied._on_top_of_that_she_is_apparently_schtupping_every_boy_and_man_in_sight_if_they_can_be_of_any_use_to_her_at_all , _from_the_handsome_but_dumb_francois_to_the_bus_driver_she_wants_a_favor_from._she_brags_unashamedly_about_her_expertise_in_fellatio._when_pauline_approaches_her_about_joining_the_swim_team , _adele_uses_her_as_a_lookout_during_assignations_with_the_guys._a_superior_and_self-indulgent_narcissist , _you_know ? _but_then_the_soi-disant_slut_takes_the_skinny_pauline_under_her_wing_and_reveals_to_pauline_that_she's_still_a_virgin._really ? _yes , _really._pauline_begins_to_draw_closer_to_adele_and_adele_finally_confesses_that_she'd_like_to_rid_herself_of_her_hymen_and_she_would_like_pauline_to_do_it_for_her._pauline , _now_drawn_sexually_to_adele , _performs_the_task_with_subdued_relish._now_adele_would_really_like_to_get_it_on_with_a_man , _preferably_older_and_experienced._so_she_takes_pauline_to_a_boite_where_she_dances_seductively_with_some_guy_until_she_follows_pauline_to_the_powder_room._the_two_girls_stand_there_staring_at_one_another , _neither_having_overtly_expressed_a_sexually_tinged_interest_in_the_other._but_adele_stands_so_close_that_pauline_slowly_loosens_her_own_reins , _reaches_up , _and_kisses_adele_on_the_lips._adele_steps_back , _smiling , _and_says , _ '' there_now , _that_wasn't_so_bad , _was_it ? '' , _and_then_walks_back_into_the_club. < br_/ > < br_/ > that's_a_pretty_close_description_of_whatever_is_going_on_between_pauline_and_adele_ -- _but_what_the_hell_is_going_on ? _initially , _adele_treats_pauline_like_an_irrelevant_child , _later_like_a_close_friend , _finally_like_a_potential_lover_ -- _and_the_minute_pauline_responds , _adele_walks_off_satisfied._is_she_using_pauline_the_way_she_seems_to_be_using_men ? _does_it_satisfy_adele_to_know_that_she_now_has_another_person_in_involuntary_servitude ? _i_don't_know. < br_/ > < br_/ > i've_slighted_louise_blachere_as_the_third_member_of_the_trio , _the_plain_and_overripe_wallflower_whose_expression_always_suggests_dumbfoundedness_but_who_at_least_is_thoroughly_heterosexual_and_the_first_of_the_three_to_rid_herself_of_that_noisome_virginity , _but_i've_only_skipped_her_for_considerations_of_space. < br_/ > < br_/ > should_you_see_it ? _by_all_means._ ( just_compare_it_to_the_typical_american_movie_about_high_school_kids . ) _for_men , _some_of_whom_have_never_penetrated_the_female_mystique , _this_may_give_you_some_idea_of_what_it_looks_like_in_medium_shot .",1
"beside_the_fact , _that_in_all_it's_awesomeness_this_movie_has_risen_beyond_all_my_expectations , _this_masterpiece_of_cinema_history_portrait_the_overuse_of_crappy_filters_in_it's_best ! _paul_johansson_and_craig_sheffer_show_a_brotherconflict_with_all_there_is_to_it._as_usual_a_woman_concieling_her_true_intentions._the_end_came_as_surprising_as_unforssen_as_the_killing_of_keith_scott_by_his_older_brother. < br_/ > < br_/ > the_scenes_in_'wiking_land'_are_just_as_i_remember_it_from_my_early_time_travels._-_to_be_honest_my_strong_passion_for_trash_movies_makes_this_one_a_must_have_in_my_never_finished_collection. < br_/ > < br_/ > i_recommend_this_movie_to_all_the_people_in_love_with_the_most_awesome_brother_cast_from_one_tree_hill. < br_/ > < br_/ > -odin-",1
"why_do_they_keep_making_trash_like_this ? _because_it_makes_money_that's_why._eraser_is_not_so_much_a_film_but_a_string_of_action_set_pieces_strung_together._it's_well_filmed_but_predictable_and_it's_all_been_done_before , _only_better._this_is_basically_a_nineties_version_of_'commando ' .",0
"this_movie_is_my_all_time_favorite_movie ! _it_has_great_acting , _cute_guys , _and_a_great_plot._sean_astin_is_great_in_this_movie ! _it_has_funny_moments , _sad_moments , _and_happy_moments._who_could_ask_for_anything_more ? _this_movie_is_great !",1
"the_happiest_days_of_your_life_showcases_some_of_britain's_greatest_comedy_talents_of_its_time_in_a_traditionally_farcical_and_upper-class-twit_like_fashion._generally_it_is_a_whistle-stop_tour_of_stuffy_english_behaviour_with_the_girls-only_school_providing_a_great_setting_for_the_dotty_goings-on._margaret_rutherford , _alastair_sim_and_-_most_especially ! _-_joyce_grenfell_are_all_fantastic , _giving_us_a_lot_of_laughs_as_they_express_their_utter_horror_at_what_they_are_having_to_deal_with._as_the_film_moves_on , _things_get_sillier_and_sillier_with_the_tour_around_the_school_for_the_parents_being_a_suitably_crackers_high_point. < br_/ > < br_/ > at_this_point_i_will_give_special_mention , _again , _to_joyce_grenfell_and_her_wonderful_character_miss_gossage._she_is_so_extraordinarily_innocent , _silly , _apologetic_and_ineffectual_that_she_seems_to_steal_the_whole_film._she_provides_the_greatest_laugh_of_the_film_when_she_flirts_with_a_male_teacher_ ( `` call_me_sausage ! `` ) . < br_/ > < br_/ > whilst_some_of_the_film_is_slow_or_dated , _and_not_always_very_involving , _it_still_maintains_most_of_its_sparkle_and_barely_pauses_for_romance._good_for_a_silly , _harmless_giggle. < br_/ > < br_/ > /",1
"not_that_i_dislike_childrens_movies , _but_this_was_a_tearjerker_with_few_redeeming_qualities._m.j._fox_was_the_perfect_voice_for_stuart_and_the_rest_of_the_talent_was_wasted._hugh_laurie_can_be_amazingly_funny , _but_is_not_given_the_chance_in_this_movie._it´s_sugar-coated_sugar_and_would_hardly_appeal_to_anyone_over_7_years_of_age._see_toy_story , _monsters_inc._or_shrek_instead._3/",0
"< br_/ > < br_/ > i_recently_viewed_this_atrocity_in_my_film_program , _and_i_thought_it_was_awful , _as_i_said_in_my_tagline , _it_was_pretentious , _trite , _petty_and_phenomenally_self-important. < br_/ > < br_/ > i_consider_myself_a_fan_of_film , _and_all_the_things_that_film_has_to_offer._if_i_want_to_watch_a_documentary_on_the_cannes_festival , _i_will_watch_a & e .... and_they_would_probably_be_alot_more_objective_about_it. < br_/ > < br_/ > i_dont_recommend_it , _period. < br_/ > < br_/ >",0
"my_10-year-old_daughter , _alexandra , _writes : < br_/ > < br_/ > i_thought_it_was_very_boring , _and_i_thought_it_was_just_a_repeat_of_stuff_from_ '' 101_dalmatians . `` _i_couldn't_wait_for_the_movie_to_end._the_best_part_was_the_credits_at_the_beginning_-_they_were_cute_and_well_done._the_rest_of_the_film_is_not_worth_watching._thank_you .",0
this_is_a_'sleeper'._it_defines_nicholas_cage._the_plot_is_intricate_and_totally_absorbing._the_ending_will_blow_you_away. < br_/ > < br_/ > see_it_whenever_you_have_the_opportunity .,1
"totally_un-funny_ '' joke '' _that_fall_flat , _amateurish_acting_ ( with_one_or_two_exceptions ) , _boring_characters_and_dialogue_that 's , _at_best , _mediocre._after_watching_this_movie , _one_must_wonder_how_on_earth_a_producer_could_come_across_a_project_like_this_and_think , _ '' i_must_make_this_film . `` _no_wonder_it_couldn't_get_a_theatrical_release .",0
"this_entry_is_certainly_interesting_for_series_fans_ ( like_myself ) , _but_yet_it_is_mostly_incomprehensible._the_plot_is_confusing , _as_is_the_sequel_continuity._some_striking_effects , _to_be_sure , _but_we_never_find_out_what_it_all_really_means. < br_/ > < br_/ > try_to_see_the_ '' nc- '' _workprint_version_which_contains_the_gore_that_was_cut_to_be_re-rated_ '' r '' .",0
